,date,home_team,away_team,team,scorer,minute,own_goal,penalty,home_score,away_score,tournament,city,country,neutral,winner,first_shooter
222,1977-03-30,England,Luxembourg,England,Trevor Francis,58.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
223,1977-03-30,England,Luxembourg,England,Ray Kennedy,65.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
224,1977-03-30,England,Luxembourg,England,Mick Channon,68.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
225,1977-03-30,England,Luxembourg,England,Mick Channon,79.0,False,True,5,0,FIFA World Cup qualification,London,England,False,,
226,1977-10-12,Luxembourg,England,England,Ray Kennedy,31.0,False,False,0,2,FIFA World Cup qualification,Luxembourg,Luxembourg,False,,
227,1977-10-12,Luxembourg,England,England,Paul Mariner,90.0,False,False,0,2,FIFA World Cup qualification,Luxembourg,Luxembourg,False,,
228,1977-11-16,England,Italy,England,Kevin Keegan,11.0,False,False,2,0,FIFA World Cup qualification,London,England,False,,
229,1977-11-16,England,Italy,England,Trevor Brooking,80.0,False,False,2,0,FIFA World Cup qualification,London,England,False,,
230,1978-09-20,Denmark,England,England,Kevin Keegan,17.0,False,False,3,4,UEFA Euro qualification,Copenhagen,Denmark,False,,
231,1978-09-20,Denmark,England,England,Kevin Keegan,23.0,False,False,3,4,UEFA Euro qualification,Copenhagen,Denmark,False,,
232,1978-09-20,Denmark,England,Denmark,Allan Simonsen,25.0,False,True,3,4,UEFA Euro qualification,Copenhagen,Denmark,False,,
233,1978-09-20,Denmark,England,Denmark,Frank Arnesen,28.0,False,False,3,4,UEFA Euro qualification,Copenhagen,Denmark,False,,
234,1978-09-20,Denmark,England,England,Bob Latchford,50.0,False,False,3,4,UEFA Euro qualification,Copenhagen,Denmark,False,,
235,1978-09-20,Denmark,England,England,Phil Neal,85.0,False,False,3,4,UEFA Euro qualification,Copenhagen,Denmark,False,,
236,1978-09-20,Denmark,England,Denmark,Per Røntved,86.0,False,False,3,4,UEFA Euro qualification,Copenhagen,Denmark,False,,
237,1978-10-25,Republic of Ireland,England,England,Bob Latchford,8.0,False,False,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,,
238,1978-10-25,Republic of Ireland,England,Republic of Ireland,Gerry Daly,27.0,False,False,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,,
239,1979-02-07,England,Northern Ireland,England,Kevin Keegan,24.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
240,1979-02-07,England,Northern Ireland,England,Bob Latchford,46.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
241,1979-02-07,England,Northern Ireland,England,David Watson,49.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
242,1979-02-07,England,Northern Ireland,England,Bob Latchford,63.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
243,1979-06-06,Bulgaria,England,England,Kevin Keegan,7.0,False,False,0,3,UEFA Euro qualification,Sofia,Bulgaria,False,,
244,1979-06-06,Bulgaria,England,England,David Watson,53.0,False,False,0,3,UEFA Euro qualification,Sofia,Bulgaria,False,,
245,1979-06-06,Bulgaria,England,England,Peter Barnes,54.0,False,False,0,3,UEFA Euro qualification,Sofia,Bulgaria,False,,
246,1979-09-12,England,Denmark,England,Kevin Keegan,17.0,False,False,1,0,UEFA Euro qualification,London,England,False,,
247,1979-10-17,Northern Ireland,England,England,Trevor Francis,18.0,False,False,1,5,UEFA Euro qualification,Belfast,Northern Ireland,False,,
248,1979-10-17,Northern Ireland,England,England,Tony Woodcock,34.0,False,False,1,5,UEFA Euro qualification,Belfast,Northern Ireland,False,,
249,1979-10-17,Northern Ireland,England,Northern Ireland,Victor Moreland,50.0,False,True,1,5,UEFA Euro qualification,Belfast,Northern Ireland,False,,
250,1979-10-17,Northern Ireland,England,England,Tony Woodcock,57.0,False,False,1,5,UEFA Euro qualification,Belfast,Northern Ireland,False,,
251,1979-10-17,Northern Ireland,England,England,Trevor Francis,62.0,False,False,1,5,UEFA Euro qualification,Belfast,Northern Ireland,False,,
252,1979-10-17,Northern Ireland,England,England,Jimmy Nicholl,74.0,True,False,1,5,UEFA Euro qualification,Belfast,Northern Ireland,False,,
253,1979-11-22,England,Bulgaria,England,David Watson,9.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
254,1979-11-22,England,Bulgaria,England,Glenn Hoddle,68.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
255,1980-02-06,England,Republic of Ireland,England,Kevin Keegan,34.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
256,1980-02-06,England,Republic of Ireland,England,Kevin Keegan,74.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
257,1980-06-12,Belgium,England,England,Ray Wilkins,26.0,False,False,1,1,UEFA Euro,Turin,Italy,True,,
258,1980-06-12,Belgium,England,Belgium,Jan Ceulemans,29.0,False,False,1,1,UEFA Euro,Turin,Italy,True,,
259,1980-06-15,Italy,England,Italy,Marco Tardelli,79.0,False,False,1,0,UEFA Euro,Turin,Italy,False,,
260,1980-06-18,Spain,England,England,Trevor Brooking,19.0,False,False,1,2,UEFA Euro,Naples,Italy,True,,
261,1980-06-18,Spain,England,Spain,Daniel Ruiz,48.0,False,True,1,2,UEFA Euro,Naples,Italy,True,,
262,1980-06-18,Spain,England,England,Tony Woodcock,61.0,False,False,1,2,UEFA Euro,Naples,Italy,True,,
263,1980-09-10,England,Norway,England,Terry McDermott,37.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
264,1980-09-10,England,Norway,England,Tony Woodcock,69.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
265,1980-09-10,England,Norway,England,Terry McDermott,78.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
266,1980-09-10,England,Norway,England,Paul Mariner,85.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
267,1980-10-15,Romania,England,Romania,Marcel Răducanu,35.0,False,False,2,1,FIFA World Cup qualification,Bucharest,Romania,False,,
268,1980-10-15,Romania,England,England,Tony Woodcock,64.0,False,False,2,1,FIFA World Cup qualification,Bucharest,Romania,False,,
269,1980-10-15,Romania,England,Romania,Anghel Iordănescu,75.0,False,True,2,1,FIFA World Cup qualification,Bucharest,Romania,False,,
270,1980-11-19,England,Switzerland,England,Markus Tanner,23.0,True,False,2,1,FIFA World Cup qualification,London,England,False,,
271,1980-11-19,England,Switzerland,England,Paul Mariner,31.0,False,False,2,1,FIFA World Cup qualification,London,England,False,,
272,1980-11-19,England,Switzerland,Switzerland,Hans-Jörg Pfister,76.0,False,False,2,1,FIFA World Cup qualification,London,England,False,,
273,1981-05-30,Switzerland,England,Switzerland,Alfred Scheiwiler,29.0,False,False,2,1,FIFA World Cup qualification,Basel,Switzerland,False,,
274,1981-05-30,Switzerland,England,Switzerland,Claudio Sulser,31.0,False,False,2,1,FIFA World Cup qualification,Basel,Switzerland,False,,
275,1981-05-30,Switzerland,England,England,Terry McDermott,55.0,False,False,2,1,FIFA World Cup qualification,Basel,Switzerland,False,,
276,1981-06-06,Hungary,England,England,Trevor Brooking,19.0,False,False,1,3,FIFA World Cup qualification,Budapest,Hungary,False,,
277,1981-06-06,Hungary,England,Hungary,Imre Garaba,44.0,False,False,1,3,FIFA World Cup qualification,Budapest,Hungary,False,,
278,1981-06-06,Hungary,England,England,Trevor Brooking,60.0,False,False,1,3,FIFA World Cup qualification,Budapest,Hungary,False,,
279,1981-06-06,Hungary,England,England,Kevin Keegan,73.0,False,True,1,3,FIFA World Cup qualification,Budapest,Hungary,False,,
280,1981-09-09,Norway,England,England,Bryan Robson,15.0,False,False,2,1,FIFA World Cup qualification,Oslo,Norway,False,,
281,1981-09-09,Norway,England,Norway,Tom Lund,35.0,False,False,2,1,FIFA World Cup qualification,Oslo,Norway,False,,
282,1981-09-09,Norway,England,Norway,Hallvar Thoresen,41.0,False,False,2,1,FIFA World Cup qualification,Oslo,Norway,False,,
283,1981-11-18,England,Hungary,England,Paul Mariner,16.0,False,False,1,0,FIFA World Cup qualification,London,England,False,,
284,1982-06-16,England,France,England,Bryan Robson,1.0,False,False,3,1,FIFA World Cup,Bilbao,Spain,True,,
285,1982-06-16,England,France,France,Gérard Soler,24.0,False,False,3,1,FIFA World Cup,Bilbao,Spain,True,,
286,1982-06-16,England,France,England,Bryan Robson,67.0,False,False,3,1,FIFA World Cup,Bilbao,Spain,True,,
287,1982-06-16,England,France,England,Paul Mariner,83.0,False,False,3,1,FIFA World Cup,Bilbao,Spain,True,,
288,1982-06-20,England,Czechoslovakia,England,Trevor Francis,62.0,False,False,2,0,FIFA World Cup,Bilbao,Spain,True,,
289,1982-06-20,England,Czechoslovakia,England,Jozef Barmoš,66.0,True,False,2,0,FIFA World Cup,Bilbao,Spain,True,,
290,1982-06-25,England,Kuwait,England,Trevor Francis,27.0,False,False,1,0,FIFA World Cup,Bilbao,Spain,True,,
291,1982-09-22,Denmark,England,England,Trevor Francis,8.0,False,False,2,2,UEFA Euro qualification,Copenhagen,Denmark,False,,
292,1982-09-22,Denmark,England,Denmark,Allan Hansen,68.0,False,True,2,2,UEFA Euro qualification,Copenhagen,Denmark,False,,
293,1982-09-22,Denmark,England,England,Trevor Francis,82.0,False,False,2,2,UEFA Euro qualification,Copenhagen,Denmark,False,,
294,1982-09-22,Denmark,England,Denmark,Jesper Olsen,89.0,False,False,2,2,UEFA Euro qualification,Copenhagen,Denmark,False,,
295,1982-11-17,Greece,England,England,Tony Woodcock,1.0,False,False,0,3,UEFA Euro qualification,Salonica,Greece,False,,
296,1982-11-17,Greece,England,England,Tony Woodcock,64.0,False,False,0,3,UEFA Euro qualification,Salonica,Greece,False,,
297,1982-11-17,Greece,England,England,Sammy Lee,68.0,False,False,0,3,UEFA Euro qualification,Salonica,Greece,False,,
298,1982-12-15,England,Luxembourg,England,Marcel Bossi,18.0,True,False,9,0,UEFA Euro qualification,London,England,False,,
299,1982-12-15,England,Luxembourg,England,Steve Coppell,22.0,False,False,9,0,UEFA Euro qualification,London,England,False,,
300,1982-12-15,England,Luxembourg,England,Tony Woodcock,34.0,False,False,9,0,UEFA Euro qualification,London,England,False,,
301,1982-12-15,England,Luxembourg,England,Luther Blissett,44.0,False,False,9,0,UEFA Euro qualification,London,England,False,,
302,1982-12-15,England,Luxembourg,England,Luther Blissett,62.0,False,False,9,0,UEFA Euro qualification,London,England,False,,
303,1982-12-15,England,Luxembourg,England,Mark Chamberlain,71.0,False,False,9,0,UEFA Euro qualification,London,England,False,,
304,1982-12-15,England,Luxembourg,England,Luther Blissett,86.0,False,False,9,0,UEFA Euro qualification,London,England,False,,
305,1982-12-15,England,Luxembourg,England,Glenn Hoddle,87.0,False,False,9,0,UEFA Euro qualification,London,England,False,,
306,1982-12-15,England,Luxembourg,England,Phil Neal,89.0,False,False,9,0,UEFA Euro qualification,London,England,False,,
307,1983-04-27,England,Hungary,England,Trevor Francis,31.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
308,1983-04-27,England,Hungary,England,Peter Withe,70.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
309,1983-09-21,England,Denmark,Denmark,Allan Simonsen,36.0,False,True,0,1,UEFA Euro qualification,London,England,False,,
310,1983-10-12,Hungary,England,England,Glenn Hoddle,13.0,False,False,0,3,UEFA Euro qualification,Budapest,Hungary,False,,
311,1983-10-12,Hungary,England,England,Sammy Lee,19.0,False,False,0,3,UEFA Euro qualification,Budapest,Hungary,False,,
312,1983-10-12,Hungary,England,England,Paul Mariner,42.0,False,False,0,3,UEFA Euro qualification,Budapest,Hungary,False,,
313,1983-11-16,Luxembourg,England,England,Bryan Robson,10.0,False,False,0,4,UEFA Euro qualification,Luxembourg,Luxembourg,False,,
314,1983-11-16,Luxembourg,England,England,Paul Mariner,38.0,False,False,0,4,UEFA Euro qualification,Luxembourg,Luxembourg,False,,
315,1983-11-16,Luxembourg,England,England,Bryan Robson,56.0,False,False,0,4,UEFA Euro qualification,Luxembourg,Luxembourg,False,,
316,1983-11-16,Luxembourg,England,England,Terry Butcher,80.0,False,False,0,4,UEFA Euro qualification,Luxembourg,Luxembourg,False,,
317,1984-10-17,England,Finland,England,Mark Hateley,29.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
318,1984-10-17,England,Finland,England,Tony Woodcock,41.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
319,1984-10-17,England,Finland,England,Mark Hateley,50.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
320,1984-10-17,England,Finland,England,Bryan Robson,70.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
321,1984-10-17,England,Finland,England,Kenny Sansom,88.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
322,1984-11-14,Turkey,England,England,Bryan Robson,13.0,False,False,0,8,FIFA World Cup qualification,Istanbul,Turkey,False,,
323,1984-11-14,Turkey,England,England,Tony Woodcock,17.0,False,False,0,8,FIFA World Cup qualification,Istanbul,Turkey,False,,
324,1984-11-14,Turkey,England,England,Tony Woodcock,43.0,False,False,0,8,FIFA World Cup qualification,Istanbul,Turkey,False,,
325,1984-11-14,Turkey,England,England,John Barnes,47.0,False,False,0,8,FIFA World Cup qualification,Istanbul,Turkey,False,,
326,1984-11-14,Turkey,England,England,John Barnes,53.0,False,False,0,8,FIFA World Cup qualification,Istanbul,Turkey,False,,
327,1984-11-14,Turkey,England,England,Bryan Robson,59.0,False,False,0,8,FIFA World Cup qualification,Istanbul,Turkey,False,,
328,1984-11-14,Turkey,England,England,Bryan Robson,61.0,False,False,0,8,FIFA World Cup qualification,Istanbul,Turkey,False,,
329,1984-11-14,Turkey,England,England,Viv Anderson,86.0,False,False,0,8,FIFA World Cup qualification,Istanbul,Turkey,False,,
330,1985-02-27,Northern Ireland,England,England,Mark Hateley,77.0,False,False,0,1,FIFA World Cup qualification,Belfast,Northern Ireland,False,,
331,1985-05-22,Finland,England,Finland,Jari Rantanen,5.0,False,False,1,1,FIFA World Cup qualification,Helsinki,Finland,False,,
332,1985-05-22,Finland,England,England,Mark Hateley,50.0,False,False,1,1,FIFA World Cup qualification,Helsinki,Finland,False,,
333,1985-09-11,England,Romania,England,Glenn Hoddle,25.0,False,False,1,1,FIFA World Cup qualification,London,England,False,,
334,1985-09-11,England,Romania,Romania,Rodion Cămătaru,60.0,False,False,1,1,FIFA World Cup qualification,London,England,False,,
335,1985-10-16,England,Turkey,England,Chris Waddle,15.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
336,1985-10-16,England,Turkey,England,Gary Lineker,18.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
337,1985-10-16,England,Turkey,England,Bryan Robson,35.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
338,1985-10-16,England,Turkey,England,Gary Lineker,43.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
339,1985-10-16,England,Turkey,England,Gary Lineker,54.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
340,1986-06-03,Portugal,England,Portugal,Carlos Manuel,75.0,False,False,1,0,FIFA World Cup,Monterrey,Mexico,True,,
341,1986-06-11,England,Poland,England,Gary Lineker,9.0,False,False,3,0,FIFA World Cup,Monterrey,Mexico,True,,
342,1986-06-11,England,Poland,England,Gary Lineker,14.0,False,False,3,0,FIFA World Cup,Monterrey,Mexico,True,,
343,1986-06-11,England,Poland,England,Gary Lineker,34.0,False,False,3,0,FIFA World Cup,Monterrey,Mexico,True,,
344,1986-06-18,England,Paraguay,England,Gary Lineker,31.0,False,False,3,0,FIFA World Cup,Mexico City,Mexico,True,,
345,1986-06-18,England,Paraguay,England,Peter Beardsley,56.0,False,False,3,0,FIFA World Cup,Mexico City,Mexico,True,,
346,1986-06-18,England,Paraguay,England,Gary Lineker,73.0,False,False,3,0,FIFA World Cup,Mexico City,Mexico,True,,
347,1986-06-22,Argentina,England,Argentina,Diego Maradona,51.0,False,False,2,1,FIFA World Cup,Mexico City,Mexico,True,,
348,1986-06-22,Argentina,England,Argentina,Diego Maradona,55.0,False,False,2,1,FIFA World Cup,Mexico City,Mexico,True,,
349,1986-06-22,Argentina,England,England,Gary Lineker,81.0,False,False,2,1,FIFA World Cup,Mexico City,Mexico,True,,
350,1986-10-15,England,Northern Ireland,England,Gary Lineker,33.0,False,False,3,0,UEFA Euro qualification,London,England,False,,
351,1986-10-15,England,Northern Ireland,England,Chris Waddle,75.0,False,False,3,0,UEFA Euro qualification,London,England,False,,
352,1986-10-15,England,Northern Ireland,England,Gary Lineker,80.0,False,False,3,0,UEFA Euro qualification,London,England,False,,
353,1986-11-12,England,Yugoslavia,England,Gary Mabbutt,21.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
354,1986-11-12,England,Yugoslavia,England,Viv Anderson,57.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
355,1987-04-01,Northern Ireland,England,England,Steve Hodge,19.0,False,False,0,2,UEFA Euro qualification,Belfast,Northern Ireland,False,,
356,1987-04-01,Northern Ireland,England,England,Chris Waddle,42.0,False,False,0,2,UEFA Euro qualification,Belfast,Northern Ireland,False,,
357,1987-10-14,England,Turkey,England,John Barnes,1.0,False,False,8,0,UEFA Euro qualification,London,England,False,,
358,1987-10-14,England,Turkey,England,Gary Lineker,8.0,False,False,8,0,UEFA Euro qualification,London,England,False,,
359,1987-10-14,England,Turkey,England,John Barnes,28.0,False,False,8,0,UEFA Euro qualification,London,England,False,,
360,1987-10-14,England,Turkey,England,Gary Lineker,42.0,False,False,8,0,UEFA Euro qualification,London,England,False,,
361,1987-10-14,England,Turkey,England,Bryan Robson,59.0,False,False,8,0,UEFA Euro qualification,London,England,False,,
362,1987-10-14,England,Turkey,England,Peter Beardsley,62.0,False,False,8,0,UEFA Euro qualification,London,England,False,,
363,1987-10-14,England,Turkey,England,Gary Lineker,71.0,False,False,8,0,UEFA Euro qualification,London,England,False,,
